"Name","Kind","File","Line","RefCount","Risk"
"step","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\GuestRegister.vue","103","0","Medium Risk"
"step-num","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\GuestRegister.vue","104","0","Medium Risk"
"step-content","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\GuestRegister.vue","109","0","Medium Risk"
"form-row","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\GuestRegister.vue","110","0","Medium Risk"
"form-group","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\GuestRegister.vue","111","0","Medium Risk"
"{ 'input-error': nameValidation.touched && !nameValidation.isValid && form.fullName.length >= 2, 'input-success': nameValidation.isValid }","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\GuestRegister.vue","116","0","Medium Risk"
"name-feedback","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\GuestRegister.vue","117","0","Medium Risk"
"feedback-success","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\GuestRegister.vue","118","0","Medium Risk"
"feedback-error","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\GuestRegister.vue","122","0","Medium Risk"
"form-group","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\GuestRegister.vue","128","0","Medium Risk"
"form-row","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\GuestRegister.vue","134","0","Medium Risk"
"form-group","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\GuestRegister.vue","135","0","Medium Risk"
"form-group","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\GuestRegister.vue","139","0","Medium Risk"
"form-group","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\GuestRegister.vue","145","0","Medium Risk"
"form-actions","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\GuestRegister.vue","150","0","Medium Risk"
"btn btn-primary","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\GuestRegister.vue","151","0","Medium Risk"
"step-content","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\GuestRegister.vue","163","0","Medium Risk"
"step-desc","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\GuestRegister.vue","164","0","Medium Risk"
"visitor-form-card","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\GuestRegister.vue","166","0","Medium Risk"
"visitor-form-header","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\GuestRegister.vue","167","0","Medium Risk"
"visitor-num","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\GuestRegister.vue","168","0","Medium Risk"
"btn-remove","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\GuestRegister.vue","169","0","Medium Risk"
"form-row","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\GuestRegister.vue","177","0","Medium Risk"
"form-group","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\GuestRegister.vue","178","0","Medium Risk"
"{ 'input-error': v._nameError, 'input-success': v.fullName && !v._nameError }","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\GuestRegister.vue","182","0","Medium Risk"
"name-feedback","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\GuestRegister.vue","183","0","Medium Risk"
"feedback-error","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\GuestRegister.vue","184","0","Medium Risk"
"form-group","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\GuestRegister.vue","190","0","Medium Risk"
"btn-add-visitor","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\GuestRegister.vue","197","0","Medium Risk"
"form-actions step2-actions","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\GuestRegister.vue","207","0","Medium Risk"
"btn btn-secondary","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\GuestRegister.vue","208","0","Medium Risk"
"handleSubmit","json-key","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\GuestRegister.vue","216","0","Critical"
"btn btn-primary","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\GuestRegister.vue","216","0","Medium Risk"
"register-footer","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\GuestRegister.vue","223","0","Medium Risk"
"login-page","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","2","0","Medium Risk"
"login-bg","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","3","0","Medium Risk"
"bg-orb orb-a","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","4","0","Medium Risk"
"bg-orb orb-b","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","5","0","Medium Risk"
"bg-orb orb-c","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","6","0","Medium Risk"
"bg-grid","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","7","0","Medium Risk"
"login-shell animate-in","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","10","0","Medium Risk"
"login-story","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","11","0","Medium Risk"
"story-eyebrow","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","12","0","Medium Risk"
"story-copy","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","14","0","Medium Risk"
"story-metrics","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","19","0","Medium Risk"
"metric-card","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","20","0","Medium Risk"
"metric-card","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","24","0","Medium Risk"
"metric-card","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","28","0","Medium Risk"
"story-panel","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","34","0","Medium Risk"
"panel-heading","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","35","0","Medium Risk"
"panel-chip","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","36","0","Medium Risk"
"panel-status","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","37","0","Medium Risk"
"panel-dot","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","38","0","Medium Risk"
"panel-steps","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","43","0","Medium Risk"
"panel-step","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","44","0","Medium Risk"
"panel-step","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","51","0","Medium Risk"
"panel-step","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","58","0","Medium Risk"
"login-card","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","69","0","Medium Risk"
"brand-lockup","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","70","0","Medium Risk"
"brand-mark","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","71","0","Medium Risk"
"brand-kicker","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","79","0","Medium Risk"
"login-intro","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","84","0","Medium Risk"
"login-badges","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","89","0","Medium Risk"
"login-form","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","95","0","Medium Risk"
"form-group","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","96","0","Medium Risk"
"input-shell","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","98","0","Medium Risk"
"input-icon","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","99","0","Medium Risk"
"username","html-id","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","104","34","Medium Risk"
"form-group","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","114","0","Medium Risk"
"label-row","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","115","0","Medium Risk"
"field-hint","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","117","0","Medium Risk"
"input-shell","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","119","0","Medium Risk"
"input-icon","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","120","0","Medium Risk"
"password","html-id","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","125","13","Medium Risk"
"toggle-password","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","134","0","Medium Risk"
"login-alert","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","153","0","Medium Risk"
"btn-login","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","163","0","Medium Risk"
"spinner","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","164","0","Medium Risk"
"login-footer","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","169","0","Medium Risk"
"footer-item","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","170","0","Medium Risk"
"footer-item","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Login.vue","174","0","Medium Risk"
"page","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Monitoring.vue","2","0","Medium Risk"
"topbar","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Monitoring.vue","4","0","Medium Risk"
"gear-btn","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Monitoring.vue","11","0","Medium Risk"
"settings-panel","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Monitoring.vue","18","0","Medium Risk"
"cam-list","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Monitoring.vue","21","0","Medium Risk"
"cam-item","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Monitoring.vue","25","0","Medium Risk"
"switch","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Monitoring.vue","30","0","Medium Risk"
"slider","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Monitoring.vue","35","0","Medium Risk"
"grid","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Monitoring.vue","43","0","Medium Risk"
"cam-card","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Monitoring.vue","47","0","Medium Risk"
"cam-head","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Monitoring.vue","49","0","Medium Risk"
"status","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Monitoring.vue","53","85","Medium Risk"
"cam.previewHealthy ? 'ok' : 'wait'","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Monitoring.vue","54","0","Medium Risk"
"LIVE","json-key","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Monitoring.vue","56","0","Critical"
"cam-preview","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Monitoring.vue","60","0","Medium Risk"
"preview","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Monitoring.vue","65","0","Medium Risk"
"cam-off","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Monitoring.vue","70","0","Medium Risk"
"empty","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Monitoring.vue","77","0","Medium Risk"
"page-container animate-in","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","2","0","Medium Risk"
"page-header bento-header","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","3","0","Medium Risk"
"greeting","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","4","0","Medium Risk"
"page-title","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","5","0","Medium Risk"
"page-subtitle","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","6","0","Medium Risk"
"header-actions","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","8","0","Medium Risk"
"btn btn-primary","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","9","0","Medium Risk"
"bento-grid-mini","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","19","0","Medium Risk"
"bento-card stat-card","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","20","0","Medium Risk"
"stat-icon-wrapper blue","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","21","0","Medium Risk"
"stat-details","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","24","0","Medium Risk"
"stat-val blue","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","25","0","Medium Risk"
"stat-lbl","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","26","0","Medium Risk"
"bento-card stat-card","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","29","0","Medium Risk"
"stat-icon-wrapper orange","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","30","0","Medium Risk"
"stat-details","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","33","0","Medium Risk"
"stat-val","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","34","0","Medium Risk"
"stat-lbl","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","35","0","Medium Risk"
"bento-card stat-card","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","38","0","Medium Risk"
"stat-icon-wrapper green","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","39","0","Medium Risk"
"stat-details","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","42","0","Medium Risk"
"stat-val green","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","43","0","Medium Risk"
"stat-lbl","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","44","0","Medium Risk"
"bento-card stat-card","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","47","0","Medium Risk"
"stat-icon-wrapper red","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","48","0","Medium Risk"
"stat-details","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","51","0","Medium Risk"
"stat-val red","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","52","0","Medium Risk"
"stat-lbl","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","53","0","Medium Risk"
"bento-card table-section","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","58","0","Medium Risk"
"table-toolbar","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","59","0","Medium Risk"
"search-box","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","60","0","Medium Risk"
"search-icon","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","61","0","Medium Risk"
"filter-box","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","64","0","Medium Risk"
"minimal-select","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","65","0","Medium Risk"
"minimal-select","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","71","0","Medium Risk"
"empty-layout","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","75","0","Medium Risk"
"spinner-lg","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","76","0","Medium Risk"
"empty-layout","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","79","0","Medium Risk"
"sleek-table-container","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","85","0","Medium Risk"
"sleek-table","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","86","0","Medium Risk"
"text-right","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","93","0","Medium Risk"
"table-row","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","97","0","Medium Risk"
"user-cell","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","99","0","Medium Risk"
"avatar","json-key","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","100","0","Critical"
"avatar","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","100","0","Medium Risk"
"user-info","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","103","0","Medium Risk"
"user-name","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","104","0","Medium Risk"
"user-id","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","105","0","Medium Risk"
"host-cell","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","110","0","Medium Risk"
"host-name","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","111","0","Medium Risk"
"time-range-txt","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","112","0","Medium Risk"
"visitors-count","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","120","0","Medium Risk"
"status-pill minimal","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","125","0","Medium Risk"
"pill-dot","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","126","0","Medium Risk"
"text-right","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","130","0","Medium Risk"
"action-menu","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","131","0","Medium Risk"
"icon-btn","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","132","0","Medium Risk"
"icon-btn action-approve","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","135","0","Medium Risk"
"icon-btn action-reject","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","138","0","Medium Risk"
"pagination-footer","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","148","0","Medium Risk"
"showing-txt","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","149","0","Medium Risk"
"pg-controls","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","150","0","Medium Risk"
"pg-btn","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","151","0","Medium Risk"
"pg-btn","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","152","0","Medium Risk"
"pg-btn","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","153","0","Medium Risk"
"modal-backdrop","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","159","0","Medium Risk"
"modern-modal","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","160","0","Medium Risk"
"modal-top","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","161","0","Medium Risk"
"icon-close","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","163","0","Medium Risk"
"empty-layout","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","166","0","Medium Risk"
"spinner-lg","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","167","0","Medium Risk"
"modal-body scrollable-body","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","170","0","Medium Risk"
"detail-section-bento","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","171","0","Medium Risk"
"bento-subtitle","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","172","0","Medium Risk"
"mini-grid-info","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","173","0","Medium Risk"
"info-block","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","174","0","Medium Risk"
"lbl","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","175","0","Medium Risk"
"val","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","176","0","Medium Risk"
"info-block","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","178","0","Medium Risk"
"lbl","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","179","0","Medium Risk"
"val","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","180","0","Medium Risk"
"info-block","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","182","0","Medium Risk"
"lbl","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","183","0","Medium Risk"
"val text-primary","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","184","0","Medium Risk"
"info-block","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","186","0","Medium Risk"
"lbl","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","187","0","Medium Risk"
"val","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","188","0","Medium Risk"
"info-block","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","190","0","Medium Risk"
"lbl","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","191","0","Medium Risk"
"status-pill minimal","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","192","0","Medium Risk"
"pill-dot","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","193","0","Medium Risk"
"detail-section-bento mt-2","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","200","0","Medium Risk"
"bento-subtitle","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","201","0","Medium Risk"
"pill-list mt-1","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","202","0","Medium Risk"
"visitor-card visitor-card-qr","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","206","0","Medium Risk"
"visitor-left","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","209","0","Medium Risk"
"avatar mini","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","210","0","Medium Risk"
"v-details","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","213","0","Medium Risk"
"v-name","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","214","0","Medium Risk"
"v-id","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","215","0","Medium Risk"
"visitor-right","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","219","0","Medium Risk"
"qr-meta","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","222","0","Medium Risk"
"qr-label","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","223","0","Medium Risk"
"qr-text","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","224","0","Medium Risk"
"qr-actions","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","226","0","Medium Risk"
"btn btn-secondary","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","227","0","Medium Risk"
"btn btn-primary","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","230","0","Medium Risk"
"detail-section-bento mt-2","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","240","0","Medium Risk"
"bento-subtitle","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","241","0","Medium Risk"
"timeline-box mt-1","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","242","0","Medium Risk"
"timeline-row","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","243","0","Medium Risk"
"tl-chip","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","244","0","Medium Risk"
"tl-time","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","245","0","Medium Risk"
"tl-plate","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","246","0","Medium Risk"
"tl-note","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","247","0","Medium Risk"
"action-footer mt-4","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","252","0","Medium Risk"
"btn btn-danger","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","253","0","Medium Risk"
"btn btn-primary","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","256","0","Medium Risk"
"modal-backdrop","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","266","0","Medium Risk"
"modern-modal","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","267","0","Medium Risk"
"modal-top","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\PreRegistration.vue","268","0","Medium Risk"
